latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
58.93697,-120.96579,314.29,2.82,1.6,2023-09-23,0954,A,36,6.1NRT,284.93,61.09,N
58.93544,-120.91686,325.29,2.8,1.6,2023-09-23,0954,A,100,6.1NRT,288.41,102.72,N
58.93389,-120.86817,323.77,2.79,1.6,2023-09-23,0954,A,97,6.1NRT,288.28,98.53,N
58.92125,-120.49046,325.79,2.69,1.57,2023-09-23,0954,A,49,6.1NRT,280.8,97.53,N
58.8167,-118.12781,387.93,2.14,1.42,2023-09-23,0954,A,100,6.1NRT,289.27,565.66,N
58.81471,-118.09084,437.82,2.13,1.42,2023-09-23,0954,A,100,6.1NRT,297.21,1706.25,N
58.81272,-118.05406,402.1,2.12,1.42,2023-09-23,0954,A,100,6.1NRT,294.48,796.5,N
58.81072,-118.01736,365.94,2.12,1.41,2023-09-23,0954,A,100,6.1NRT,291.13,307.54,N
58.92256,-120.96766,311.63,2.82,1.6,2023-09-23,0954,A,25,6.1NRT,285.08,51.14,N
58.92106,-120.91881,320.28,2.8,1.6,2023-09-23,0954,A,100,6.1NRT,287.64,84.12,N
58.91954,-120.87029,309.44,2.79,1.6,2023-09-23,0954,A,75,6.1NRT,285.66,47.57,N
58.90714,-120.49267,346.89,2.69,1.57,2023-09-23,0954,A,100,6.1NRT,281.74,232.46,N
58.90556,-120.44675,334.16,2.68,1.57,2023-09-23,0954,A,52,6.1NRT,281.11,141.81,N
58.80592,-118.16733,325.23,2.15,1.42,2023-09-23,0954,A,99,6.1NRT,288.77,66.61,N
58.80396,-118.13022,381.16,2.14,1.42,2023-09-23,0954,A,100,6.1NRT,292.05,475.63,N
58.80199,-118.0933,385.2,2.13,1.42,2023-09-23,0954,A,100,6.1NRT,296.84,523.98,N
58.80002,-118.05649,408.37,2.12,1.42,2023-09-23,0954,A,100,6.1NRT,304.79,917.84,N
58.79805,-118.01982,411.07,2.12,1.41,2023-09-23,0954,A,100,6.1NRT,305.13,973.29,N
58.79607,-117.98332,314.2,2.11,1.41,2023-09-23,0954,A,87,6.1NRT,288.67,38.4,N
58.90815,-120.96959,321.13,2.82,1.6,2023-09-23,0954,A,97,6.1NRT,286.61,88.27,N
58.90668,-120.92086,317.64,2.8,1.6,2023-09-23,0954,A,91,6.1NRT,286.74,70.84,N
58.89302,-120.49488,353.9,2.69,1.57,2023-09-23,0954,A,100,6.1NRT,281.43,296.71,N
58.89146,-120.4489,328.3,2.68,1.57,2023-09-23,0954,A,51,6.1NRT,280.23,111.1,N
58.79316,-118.16972,361.84,2.15,1.42,2023-09-23,0954,A,100,6.1NRT,290.89,276.38,N
58.79122,-118.13268,364.55,2.14,1.42,2023-09-23,0954,A,100,6.1NRT,292.77,296.93,N
58.78928,-118.09573,374.87,2.13,1.42,2023-09-23,0954,A,100,6.1NRT,299.69,400.06,N
58.78733,-118.05894,385,2.12,1.42,2023-09-23,0954,A,100,6.1NRT,304,521.45,N
58.78538,-118.02232,397.09,2.12,1.41,2023-09-23,0954,A,100,6.1NRT,304.82,707.77,N
58.78342,-117.98581,322.68,2.11,1.41,2023-09-23,0954,A,100,6.1NRT,289.42,62.79,N
58.89374,-120.97154,322.99,2.82,1.6,2023-09-23,0954,A,100,6.1NRT,287.58,96.98,N
58.8923,-120.92285,321.82,2.8,1.6,2023-09-23,0954,A,100,6.1NRT,287.81,89.61,N
58.87891,-120.49711,322.1,2.69,1.57,2023-09-23,0954,A,24,6.1NRT,281.85,77.77,N
58.78232,-118.20936,325.09,2.15,1.43,2023-09-23,0954,A,100,6.1NRT,289.96,71.04,N
58.78041,-118.1722,353.02,2.15,1.42,2023-09-23,0954,A,100,6.1NRT,294.39,209.43,N
58.77848,-118.13512,341.27,2.14,1.42,2023-09-23,0954,A,100,6.1NRT,293.19,134.18,N
58.77656,-118.09818,357.74,2.13,1.42,2023-09-23,0954,A,100,6.1NRT,297.1,239.37,N
58.77464,-118.06142,366.74,2.12,1.42,2023-09-23,0954,A,100,6.1NRT,300.67,316.59,N
58.77271,-118.02477,375.41,2.12,1.41,2023-09-23,0954,A,100,6.1NRT,301.24,406.92,N
58.77077,-117.98824,330.5,2.11,1.41,2023-09-23,0954,A,100,6.1NRT,290.74,90.34,N
58.93609,-120.97503,310.07,2.82,1.6,2023-09-23,0954,A,72,6.1NRT,284.13,52.05,N
58.93438,-120.92612,320.78,2.8,1.6,2023-09-23,0954,A,100,6.1NRT,287.44,86.95,N
58.93264,-120.87746,322.82,2.79,1.6,2023-09-23,0954,A,100,6.1NRT,288.64,98.3,N
58.91861,-120.49975,326.66,2.69,1.57,2023-09-23,0954,A,60,6.1NRT,280.74,101.02,N
58.91682,-120.45383,323.41,2.68,1.57,2023-09-23,0954,A,20,6.1NRT,280.78,86.18,N
58.80771,-118.17518,311.86,2.15,1.42,2023-09-23,0954,A,56,6.1NRT,288.61,30.11,N
58.8056,-118.13805,368.4,2.14,1.42,2023-09-23,0954,A,100,6.1NRT,290.8,333.85,N
58.80349,-118.10117,372.5,2.13,1.42,2023-09-23,0954,A,100,6.1NRT,294.64,374.35,N
58.80137,-118.06436,391.82,2.12,1.42,2023-09-23,0954,A,100,6.1NRT,302.37,619.75,N
58.79925,-118.02769,404.67,2.12,1.41,2023-09-23,0954,A,100,6.1NRT,307.04,844.43,N
58.79713,-117.99122,325.68,2.11,1.41,2023-09-23,0954,A,100,6.1NRT,291,71.65,N
58.92168,-120.97682,310.99,2.82,1.6,2023-09-23,0954,A,80,6.1NRT,284.56,54.16,N
58.91999,-120.92798,320.18,2.8,1.6,2023-09-23,0954,A,100,6.1NRT,287.41,84.76,N
58.9183,-120.87947,315.65,2.79,1.6,2023-09-23,0954,A,85,6.1NRT,287.01,66.9,N
58.90449,-120.50191,345.12,2.69,1.57,2023-09-23,0954,A,100,6.1NRT,281.49,219.23,N
58.90273,-120.45596,346.69,2.68,1.57,2023-09-23,0954,A,100,6.1NRT,281.84,232.68,N
58.79494,-118.17751,349.43,2.15,1.42,2023-09-23,0954,A,100,6.1NRT,289.61,186.14,N
58.79286,-118.14047,368.17,2.14,1.42,2023-09-23,0954,A,100,6.1NRT,292.35,331.75,N
58.79076,-118.10356,370.49,2.13,1.42,2023-09-23,0954,A,100,6.1NRT,296.91,352.94,N
58.78867,-118.06676,382.3,2.12,1.42,2023-09-23,0954,A,100,6.1NRT,303.58,488.36,N
58.78657,-118.03016,399.51,2.12,1.41,2023-09-23,0954,A,100,6.1NRT,306.25,749.54,N
58.78447,-117.99368,342.62,2.11,1.41,2023-09-23,0954,A,100,6.1NRT,292.83,144.24,N
58.90727,-120.97868,318.29,2.82,1.6,2023-09-23,0954,A,97,6.1NRT,285.48,81.23,N
58.90561,-120.92996,318.31,2.8,1.6,2023-09-23,0954,A,97,6.1NRT,286.96,79.28,N
58.89037,-120.50407,342.17,2.69,1.57,2023-09-23,0954,A,100,6.1NRT,280.8,197.05,N
58.88865,-120.45811,329,2.68,1.57,2023-09-23,0954,A,95,6.1NRT,280.41,116.08,N
58.78425,-118.21709,312.62,2.15,1.43,2023-09-23,0954,A,85,6.1NRT,288.83,34.73,N
58.78218,-118.17992,353.13,2.15,1.42,2023-09-23,0954,A,100,6.1NRT,293.56,211.78,N
58.78012,-118.1429,340.73,2.14,1.42,2023-09-23,0954,A,100,6.1NRT,292.82,134.18,N
58.77805,-118.10596,354.84,2.13,1.42,2023-09-23,0954,A,100,6.1NRT,295.61,217.89,N
58.77597,-118.06921,365.61,2.12,1.42,2023-09-23,0954,A,100,6.1NRT,300.42,306.42,N
58.7739,-118.03258,375.96,2.12,1.41,2023-09-23,0954,A,100,6.1NRT,302.37,411.32,N
58.77181,-117.99606,343.57,2.11,1.41,2023-09-23,0954,A,100,6.1NRT,293.62,148.63,N
58.89286,-120.98059,320.78,2.82,1.6,2023-09-23,0954,A,98,6.1NRT,286.45,88.41,N
58.89123,-120.93191,326.95,2.8,1.6,2023-09-23,0954,A,100,6.1NRT,289.08,117.49,N
58.87626,-120.50625,328.46,2.69,1.57,2023-09-23,0954,A,90,6.1NRT,283.46,109.96,N
58.77147,-118.21953,328.07,2.15,1.43,2023-09-23,0954,A,100,6.1NRT,290.9,81.11,N
58.76942,-118.18227,335.61,2.15,1.42,2023-09-23,0954,A,100,6.1NRT,294.17,110.93,N
58.76738,-118.14526,338.74,2.14,1.42,2023-09-23,0954,A,100,6.1NRT,294.39,125.55,N
58.76532,-118.10837,346.35,2.13,1.42,2023-09-23,0954,A,100,6.1NRT,297.35,165.53,N
58.76327,-118.07161,348.77,2.12,1.42,2023-09-23,0954,A,100,6.1NRT,298.19,179.43,N
58.76122,-118.03497,364.92,2.12,1.41,2023-09-23,0954,A,100,6.1NRT,301.8,299.67,N
58.75916,-117.99854,346.85,2.11,1.41,2023-09-23,0954,A,100,6.1NRT,296.48,166.01,N
58.87845,-120.98255,321.33,2.82,1.6,2023-09-23,0954,A,100,6.1NRT,286.37,91.47,N
58.87685,-120.93394,333.28,2.8,1.6,2023-09-23,0954,A,100,6.1NRT,289.74,154.68,N
58.86545,-120.60079,318.4,2.71,1.58,2023-09-23,0954,A,50,6.1NRT,284.6,72.59,N
58.8638,-120.55452,339.07,2.7,1.57,2023-09-23,0954,A,100,6.1NRT,289.7,174.22,N
58.86214,-120.50832,353.96,2.69,1.57,2023-09-23,0954,A,100,6.1NRT,290.36,295.02,N
58.86045,-120.46215,323.11,2.68,1.57,2023-09-23,0954,A,84,6.1NRT,281.99,89.37,N
58.7607,-118.25919,302.52,2.16,1.43,2023-09-23,0954,A,29,6.1NRT,288.85,16.6,N
58.75868,-118.22183,333.28,2.15,1.43,2023-09-23,0954,A,100,6.1NRT,293.5,104.03,N
58.75666,-118.18468,333.61,2.15,1.42,2023-09-23,0954,A,100,6.1NRT,293.05,101.62,N
58.75463,-118.14765,345.71,2.14,1.42,2023-09-23,0954,A,100,6.1NRT,296.4,162.73,N
58.75261,-118.11076,346.45,2.13,1.42,2023-09-23,0954,A,100,6.1NRT,298.71,166.69,N
58.75058,-118.07404,350.72,2.12,1.42,2023-09-23,0954,A,100,6.1NRT,299.26,193.75,N
58.74854,-118.03741,366.24,2.12,1.41,2023-09-23,0954,A,100,6.1NRT,303.83,311.99,N
58.7465,-118.00095,357.17,2.11,1.41,2023-09-23,0954,A,100,6.1NRT,299.42,234.93,N
58.86404,-120.9845,304.42,2.82,1.6,2023-09-23,0954,A,48,6.1NRT,283.56,35.33,N
58.85128,-120.60297,318.37,2.71,1.58,2023-09-23,0954,A,94,6.1NRT,284.32,73.55,N
58.84965,-120.55658,344.35,2.7,1.57,2023-09-23,0954,A,100,6.1NRT,289.34,217.96,N
58.84801,-120.51031,367.99,2.69,1.57,2023-09-23,0954,A,100,6.1NRT,290.51,464.49,N
58.84636,-120.46409,348.26,2.68,1.57,2023-09-23,0954,A,100,6.1NRT,283.19,249.96,N
58.7479,-118.26158,317,2.16,1.43,2023-09-23,0954,A,91,6.1NRT,290.61,46.58,N
58.74591,-118.22429,335.47,2.15,1.43,2023-09-23,0954,A,100,6.1NRT,294.88,112.68,N
58.7439,-118.18709,334.8,2.15,1.42,2023-09-23,0954,A,100,6.1NRT,293.9,108.1,N
58.7419,-118.15009,331.35,2.14,1.42,2023-09-23,0954,A,100,6.1NRT,294.66,91.98,N
58.73989,-118.11325,340.57,2.13,1.42,2023-09-23,0954,A,100,6.1NRT,295.84,134.26,N
58.73788,-118.07649,349.9,2.12,1.42,2023-09-23,0954,A,100,6.1NRT,299.43,188.52,N
58.73586,-118.03989,360.04,2.12,1.41,2023-09-23,0954,A,100,6.1NRT,303.48,258.68,N
58.73385,-118.00344,367.25,2.11,1.41,2023-09-23,0954,A,100,6.1NRT,304.44,323.32,N
58.73183,-117.9671,303.81,2.1,1.41,2023-09-23,0954,A,57,6.1NRT,288.58,19.74,N
58.8371,-120.60502,313.06,2.71,1.58,2023-09-23,0954,A,86,6.1NRT,283.87,54.89,N
58.8355,-120.55857,355.82,2.7,1.57,2023-09-23,0954,A,100,6.1NRT,290.96,320.44,N
58.83389,-120.51228,392.07,2.69,1.57,2023-09-23,0954,A,100,6.1NRT,295.47,883.69,N
58.83226,-120.46602,366.19,2.68,1.57,2023-09-23,0954,A,100,6.1NRT,284.18,440.29,N
58.73708,-118.30145,301.37,2.17,1.43,2023-09-23,0954,A,21,6.1NRT,287.95,15.35,N
58.7351,-118.264,344.1,2.16,1.43,2023-09-23,0954,A,100,6.1NRT,295.17,157.56,N
58.73312,-118.22669,338.7,2.15,1.43,2023-09-23,0954,A,100,6.1NRT,295.13,125.89,N
58.73114,-118.18954,338.09,2.15,1.42,2023-09-23,0954,A,100,6.1NRT,295.04,124.62,N
58.72916,-118.15258,322.49,2.14,1.42,2023-09-23,0954,A,100,6.1NRT,293.11,62.31,N
58.72718,-118.11572,335.52,2.13,1.42,2023-09-23,0954,A,100,6.1NRT,295.35,111.56,N
58.72519,-118.07899,342.77,2.12,1.42,2023-09-23,0954,A,100,6.1NRT,297.15,146.6,N
58.72319,-118.04241,353.59,2.12,1.41,2023-09-23,0954,A,100,6.1NRT,300.04,213.42,N
58.7212,-118.00591,363.56,2.11,1.41,2023-09-23,0954,A,100,6.1NRT,300.08,289.37,N
58.71919,-117.96954,313.09,2.1,1.41,2023-09-23,0954,A,86,6.1NRT,289.01,36.96,N
58.8352,-120.98795,311.28,2.82,1.6,2023-09-23,0954,A,80,6.1NRT,284.27,55.44,N
58.82293,-120.60706,318.56,2.71,1.58,2023-09-23,0954,A,97,6.1NRT,284.88,72.09,N
58.82135,-120.56057,357.84,2.7,1.57,2023-09-23,0954,A,100,6.1NRT,291.51,340.58,N
58.81976,-120.51425,374.12,2.69,1.57,2023-09-23,0954,A,100,6.1NRT,289.56,553.24,N
58.81816,-120.46795,350.99,2.68,1.57,2023-09-23,0954,A,100,6.1NRT,281.49,271.6,N
58.72425,-118.30384,317.74,2.17,1.43,2023-09-23,0954,A,93,6.1NRT,289.1,49.01,N
58.7223,-118.2664,340.54,2.16,1.43,2023-09-23,0954,A,100,6.1NRT,293.11,137.07,N
58.72034,-118.22909,347.97,2.15,1.43,2023-09-23,0954,A,100,6.1NRT,298.1,175.41,N
58.71839,-118.19196,356.67,2.15,1.42,2023-09-23,0954,A,100,6.1NRT,301.81,238.22,N
58.71642,-118.15497,346.49,2.14,1.42,2023-09-23,0954,A,100,6.1NRT,299.65,168.11,N
58.71446,-118.1181,332.14,2.13,1.42,2023-09-23,0954,A,100,6.1NRT,295.82,97.22,N
58.71249,-118.08145,331.75,2.12,1.42,2023-09-23,0954,A,100,6.1NRT,295.04,95.6,N
58.71052,-118.04489,350.78,2.12,1.41,2023-09-23,0954,A,100,6.1NRT,295.85,193.96,N
58.70854,-118.00842,353.82,2.11,1.41,2023-09-23,0954,A,100,6.1NRT,295.29,214,N
58.70656,-117.97202,324.8,2.1,1.41,2023-09-23,0954,A,100,6.1NRT,289.46,70.06,N
58.80875,-120.60909,322.71,2.71,1.58,2023-09-23,0954,A,62,6.1NRT,285.78,86.67,N
58.80719,-120.56248,358.02,2.7,1.57,2023-09-23,0954,A,100,6.1NRT,292.23,341.22,N
58.80563,-120.51608,355.93,2.69,1.57,2023-09-23,0954,A,100,6.1NRT,285.67,320.84,N
58.80405,-120.46979,328.44,2.68,1.57,2023-09-23,0954,A,100,6.1NRT,280.02,114.87,N
58.78603,-119.97165,337.16,2.55,1.54,2023-09-23,0954,A,81,6.1NRT,286.93,149.38,N
58.71143,-118.30623,338.17,2.17,1.43,2023-09-23,0954,A,100,6.1NRT,292.36,124.48,N
58.7095,-118.26885,345.09,2.16,1.43,2023-09-23,0954,A,100,6.1NRT,295.97,162.24,N
58.70757,-118.23156,350.51,2.15,1.43,2023-09-23,0954,A,100,6.1NRT,298.91,194.86,N
58.70563,-118.1944,357.41,2.15,1.42,2023-09-23,0954,A,100,6.1NRT,302.65,243.77,N
58.70369,-118.15739,349.27,2.14,1.42,2023-09-23,0954,A,100,6.1NRT,300.67,185,N
58.70174,-118.12057,336.13,2.13,1.42,2023-09-23,0954,A,100,6.1NRT,297.5,114.46,N
58.6998,-118.08395,322.85,2.12,1.42,2023-09-23,0954,A,100,6.1NRT,293.23,65.21,N
58.69785,-118.04739,341.34,2.12,1.41,2023-09-23,0954,A,100,6.1NRT,293.07,139.55,N
58.69589,-118.01087,363.92,2.11,1.41,2023-09-23,0954,A,100,6.1NRT,295.97,291.95,N
58.69392,-117.9745,352.38,2.1,1.41,2023-09-23,0954,A,100,6.1NRT,291.65,205.22,N
58.79456,-120.61105,333.61,2.71,1.58,2023-09-23,0954,A,100,6.1NRT,287.59,141.22,N
58.79304,-120.56443,350.96,2.7,1.57,2023-09-23,0954,A,100,6.1NRT,289.86,269.04,N
58.7915,-120.51799,343.64,2.69,1.57,2023-09-23,0954,A,100,6.1NRT,285.37,210.09,N
58.78995,-120.47163,316.32,2.68,1.57,2023-09-23,0954,A,70,6.1NRT,280.62,61.96,N
58.77553,-120.06241,326.64,2.57,1.54,2023-09-23,0954,A,88,6.1NRT,283.55,91.74,N
58.70051,-118.34608,305.31,2.18,1.43,2023-09-23,0954,A,64,6.1NRT,289.05,22.69,N
58.69861,-118.30858,351.68,2.17,1.43,2023-09-23,0954,A,100,6.1NRT,296.83,206.12,N
58.6967,-118.27117,337.16,2.16,1.43,2023-09-23,0954,A,100,6.1NRT,295.77,119.19,N
58.69479,-118.23393,356.78,2.15,1.43,2023-09-23,0954,A,100,6.1NRT,301.03,240.67,N
58.69287,-118.19685,350.24,2.15,1.42,2023-09-23,0954,A,100,6.1NRT,301.57,192.45,N
58.69095,-118.15988,336.82,2.14,1.42,2023-09-23,0954,A,100,6.1NRT,298.37,116.57,N
58.68903,-118.12305,334.35,2.13,1.42,2023-09-23,0954,A,100,6.1NRT,296.61,106.46,N
58.68711,-118.08642,330.95,2.12,1.42,2023-09-23,0954,A,100,6.1NRT,294.64,93.98,N
58.68517,-118.04985,335.78,2.12,1.41,2023-09-23,0954,A,100,6.1NRT,293.26,113.16,N
58.68324,-118.01333,338.5,2.11,1.41,2023-09-23,0954,A,100,6.1NRT,294.3,125.74,N
58.68129,-117.97698,313.61,2.1,1.41,2023-09-23,0954,A,87,6.1NRT,288.19,38.74,N
58.83239,-120.60985,311.87,2.71,1.58,2023-09-23,0954,A,74,6.1NRT,283.54,49.23,N
58.83062,-120.56348,351.62,2.7,1.57,2023-09-23,0954,A,100,6.1NRT,290.41,279.01,N
58.82883,-120.51719,377.63,2.69,1.57,2023-09-23,0954,A,100,6.1NRT,295.14,609.31,N
58.82703,-120.47098,363.18,2.68,1.57,2023-09-23,0954,A,100,6.1NRT,285.15,402.44,N
58.72429,-118.30869,312.97,2.17,1.43,2023-09-23,0954,A,78,6.1NRT,288.45,37.14,N
58.72219,-118.27129,339.71,2.16,1.43,2023-09-23,0954,A,100,6.1NRT,292.84,134.67,N
58.72009,-118.23402,343.6,2.15,1.43,2023-09-23,0954,A,100,6.1NRT,296.92,154.13,N
58.71799,-118.19691,352.15,2.15,1.42,2023-09-23,0954,A,100,6.1NRT,301.54,206.11,N
58.71588,-118.15997,343.6,2.14,1.42,2023-09-23,0954,A,100,6.1NRT,299.95,151.81,N
58.71377,-118.12313,333.28,2.13,1.42,2023-09-23,0954,A,100,6.1NRT,296.06,102.28,N
58.71166,-118.0865,335.65,2.12,1.42,2023-09-23,0954,A,100,6.1NRT,295.02,113.31,N
58.70955,-118.05,346.59,2.12,1.41,2023-09-23,0954,A,100,6.1NRT,295.56,167.93,N
58.70743,-118.01357,346.22,2.11,1.41,2023-09-23,0954,A,100,6.1NRT,295.31,164.4,N
58.7053,-117.9772,326.82,2.1,1.41,2023-09-23,0954,A,100,6.1NRT,290.97,78.3,N
58.83187,-120.99245,309.76,2.82,1.6,2023-09-23,0954,A,78,6.1NRT,283.7,51.55,N
58.81821,-120.61188,316.58,2.71,1.58,2023-09-23,0954,A,61,6.1NRT,284.18,60.74,N
58.81646,-120.56536,353.76,2.7,1.57,2023-09-23,0954,A,100,6.1NRT,290.47,298.5,N
58.8147,-120.51904,368.6,2.69,1.57,2023-09-23,0954,A,100,6.1NRT,288.78,472.48,N
58.81293,-120.4728,344.56,2.68,1.57,2023-09-23,0954,A,100,6.1NRT,280.99,218.17,N
58.71147,-118.31104,332.23,2.17,1.43,2023-09-23,0954,A,100,6.1NRT,290.99,100.71,N
58.70939,-118.27369,345.37,2.16,1.43,2023-09-23,0954,A,100,6.1NRT,295.6,164.69,N
58.70731,-118.23643,348.45,2.15,1.43,2023-09-23,0954,A,100,6.1NRT,297.97,183.57,N
58.70523,-118.19933,356.33,2.15,1.42,2023-09-23,0954,A,100,6.1NRT,302.3,235.91,N
58.70314,-118.16236,349.68,2.14,1.42,2023-09-23,0954,A,100,6.1NRT,301.2,187.76,N
58.70105,-118.12555,336.13,2.13,1.42,2023-09-23,0954,A,100,6.1NRT,297.75,114.72,N
58.69897,-118.08898,324.23,2.12,1.42,2023-09-23,0954,A,100,6.1NRT,294.05,69.6,N
58.69687,-118.05246,339.35,2.12,1.41,2023-09-23,0954,A,100,6.1NRT,292.68,129.37,N
58.69477,-118.016,356.73,2.11,1.41,2023-09-23,0954,A,100,6.1NRT,295,234.76,N
58.69267,-117.97963,356.12,2.1,1.41,2023-09-23,0954,A,100,6.1NRT,293.57,228.26,N
58.80403,-120.61382,324.62,2.71,1.58,2023-09-23,0954,A,100,6.1NRT,285.61,96.51,N
58.80231,-120.56728,355.63,2.7,1.57,2023-09-23,0954,A,100,6.1NRT,292.37,316.58,N
58.80058,-120.52089,349.46,2.69,1.57,2023-09-23,0954,A,100,6.1NRT,286.62,258.44,N
58.79883,-120.4746,326.61,2.68,1.57,2023-09-23,0954,A,100,6.1NRT,280.07,104.45,N
58.79707,-120.42842,310.35,2.66,1.57,2023-09-23,0954,A,39,6.1NRT,280.51,44.53,N
58.77901,-119.97691,337.33,2.55,1.54,2023-09-23,0954,A,85,6.1NRT,286.35,149.16,N
58.70069,-118.3508,300.76,2.18,1.43,2023-09-23,0954,A,33,6.1NRT,288.33,15.6,N
58.69864,-118.31335,349.21,2.17,1.43,2023-09-23,0954,A,100,6.1NRT,295.5,190.87,N
58.69659,-118.27598,336.69,2.16,1.43,2023-09-23,0954,A,100,6.1NRT,295.7,117.26,N
58.69453,-118.23878,353.53,2.15,1.43,2023-09-23,0954,A,100,6.1NRT,299.93,218.46,N
58.69247,-118.20171,350.63,2.15,1.42,2023-09-23,0954,A,100,6.1NRT,302.04,196.42,N
58.69041,-118.1648,337.96,2.14,1.42,2023-09-23,0954,A,100,6.1NRT,298.87,124.09,N
58.68834,-118.12799,332.52,2.13,1.42,2023-09-23,0954,A,100,6.1NRT,296.5,100.28,N
58.68627,-118.0914,331.79,2.12,1.42,2023-09-23,0954,A,100,6.1NRT,295.32,97.14,N
58.6842,-118.05488,336.99,2.12,1.41,2023-09-23,0954,A,100,6.1NRT,293.23,118.88,N
58.68212,-118.0184,336.99,2.11,1.41,2023-09-23,0954,A,100,6.1NRT,294.22,118.17,N
58.68003,-117.98209,317.56,2.1,1.41,2023-09-23,0954,A,95,6.1NRT,289.35,48.04,N
58.79651,-120.80376,311.79,2.76,1.59,2023-09-23,0954,A,25,6.1NRT,285.39,48.16,N
58.7932,-120.70925,307.23,2.74,1.58,2023-09-23,0954,A,53,6.1NRT,283.49,35.62,N
58.79153,-120.66248,328.19,2.73,1.58,2023-09-23,0954,A,100,6.1NRT,285.53,116.6,N
58.78984,-120.61571,334.12,2.71,1.58,2023-09-23,0954,A,100,6.1NRT,287.74,144.7,N
58.78815,-120.56911,345.47,2.7,1.57,2023-09-23,0954,A,100,6.1NRT,288.54,222.07,N
58.78645,-120.52268,347.45,2.69,1.57,2023-09-23,0954,A,100,6.1NRT,286.69,240.98,N
58.78473,-120.47639,316.06,2.68,1.57,2023-09-23,0954,A,84,6.1NRT,281.48,64,N
58.76883,-120.06756,319.24,2.57,1.54,2023-09-23,0954,A,20,6.1NRT,282.93,56.45,N
58.68785,-118.35316,330.95,2.18,1.43,2023-09-23,0954,A,100,6.1NRT,291.52,93.95,N
58.68582,-118.3157,352.21,2.17,1.43,2023-09-23,0954,A,100,6.1NRT,298.5,209.86,N
58.68378,-118.27835,335.47,2.16,1.43,2023-09-23,0954,A,100,6.1NRT,297.14,114.22,N
58.68175,-118.24117,325.85,2.15,1.43,2023-09-23,0954,A,100,6.1NRT,294.04,76,N
58.67971,-118.20409,334.8,2.15,1.42,2023-09-23,0954,A,100,6.1NRT,297.04,109.43,N
58.67767,-118.16718,338.91,2.14,1.42,2023-09-23,0954,A,100,6.1NRT,298.53,128.15,N
58.67562,-118.13045,329.47,2.13,1.42,2023-09-23,0954,A,100,6.1NRT,296.13,87.91,N
58.67358,-118.09383,348.16,2.12,1.42,2023-09-23,0954,A,100,6.1NRT,297.07,179.78,N
58.67152,-118.05725,366.07,2.12,1.41,2023-09-23,0954,A,100,6.1NRT,302.88,313.49,N
58.66946,-118.02085,333.79,2.11,1.41,2023-09-23,0954,A,100,6.1NRT,295.34,105.32,N
58.6674,-117.98457,304.76,2.1,1.41,2023-09-23,0954,A,61,6.1NRT,287.98,22.93,N
58.78222,-120.80572,325.12,2.76,1.59,2023-09-23,0954,A,92,6.1NRT,287.9,97.25,N
58.78059,-120.75832,320.56,2.75,1.59,2023-09-23,0954,A,0,6.1NRT,286.05,69.5,N
58.77896,-120.71127,335.25,2.74,1.58,2023-09-23,0954,A,82,6.1NRT,287.8,149.58,N
58.77732,-120.66434,365.18,2.73,1.58,2023-09-23,0954,A,100,6.1NRT,294.15,428.59,N
58.77566,-120.61751,349.27,2.71,1.58,2023-09-23,0954,A,100,6.1NRT,290.67,254.86,N
58.77399,-120.57086,351.29,2.7,1.57,2023-09-23,0954,A,100,6.1NRT,288.21,272.32,N
58.77231,-120.52444,357.48,2.69,1.57,2023-09-23,0954,A,100,6.1NRT,287.67,338.01,N
58.77063,-120.47819,319.91,2.68,1.57,2023-09-23,0954,A,99,6.1NRT,282.22,79.49,N
58.75674,-120.11406,318.69,2.58,1.54,2023-09-23,0954,A,47,6.1NRT,282.89,63.86,N
58.75497,-120.06945,322.03,2.57,1.54,2023-09-23,0954,A,41,6.1NRT,282.82,70.95,N
58.75141,-119.98088,322.82,2.55,1.54,2023-09-23,0954,A,0,6.1NRT,284.69,68.64,N
58.74054,-119.71973,326.19,2.49,1.52,2023-09-23,0954,A,100,6.1NRT,287.67,97.21,N
58.7387,-119.67682,329.52,2.48,1.52,2023-09-23,0954,A,100,6.1NRT,288.24,112.12,N
58.67501,-118.35563,346.62,2.18,1.43,2023-09-23,0954,A,100,6.1NRT,295.32,172.72,N
58.673,-118.31809,358.05,2.17,1.43,2023-09-23,0954,A,100,6.1NRT,302.54,252.61,N
58.67099,-118.28075,347.12,2.16,1.43,2023-09-23,0954,A,100,6.1NRT,301.01,176.72,N
58.66896,-118.24349,334.57,2.15,1.43,2023-09-23,0954,A,100,6.1NRT,296.86,110.38,N
58.66695,-118.20645,333.19,2.15,1.42,2023-09-23,0954,A,100,6.1NRT,297.47,101.95,N
58.66493,-118.16961,330.7,2.14,1.42,2023-09-23,0954,A,100,6.1NRT,296.05,91.45,N
58.66291,-118.13284,329.52,2.13,1.42,2023-09-23,0954,A,100,6.1NRT,296.14,88.12,N
58.66088,-118.09624,340.77,2.12,1.42,2023-09-23,0954,A,100,6.1NRT,295.92,138.35,N
58.65884,-118.05968,353.67,2.12,1.41,2023-09-23,0954,A,100,6.1NRT,299.92,213.59,N
58.65681,-118.02325,352.41,2.11,1.41,2023-09-23,0954,A,100,6.1NRT,301.1,204.5,N
